49.30-2;Transporte rodoviário de carga;C-24c
49.30-2;Transporte rodoviário de carga;C-24c
49.40-0;Transporte dutoviário;C-24
49.50-7;Trens turísticos, teleféricos e similares;C-24
5 0.11-4;Transporte marítimo de cabotagem;C-24b
50.12-2;Transporte marítimo de longo curso;C-24b
50.21-1;Transporte por navegação interior de carga;C-24b
50.22-0;Transporte por navegação interior de passageiros em linhas regulares;C-24
50.30-1;Navegação de apoio;C-24a
50.91-2;Transporte por navegação de travessia;C-24
50.99-8;Transportes aquaviários não especificados anteriormente;C-24
51.11-1;Transporte aéreo de passageiros regular;C-24
51.12-9;Transporte aéreo de passageiros não-regular;C-24
51.20-0;Transporte aéreo de carga;C-24
51.30-7;Transporte espacial;C-24b
52.11-7;Armazenamento;C-24
52.12-5;Carga e descarga;C-24
52.21-4;Concessionárias de rodovias, pontes, túneis e serviços relacionados;C-24a
52.22-2;Terminais rodoviários e ferroviários;C-24a
52.23-1;Estacionamento de veículos;C-24a
52.29-0;Atividades auxiliares dos transportes terrestres não especificadas anteriormente;C-24a
52.31-1;Gestão de portos e terminais;C-24a
52.32-0;Atividades de agenciamento marítimo;C-24a
52.39-7;Atividades auxiliares dos transportes aquaviários não especificadas anteriormente;C-24a
52.40-1;Atividades auxiliares dos transportes aéreos;C-24
52.50-8;Atividades relacionadas à organização do transporte de carga;C-24a
53.10-5;Atividades de Correio;C-25
53.20-2;Atividades de malote e de entrega;C-25
55.10-8;Hotéis e similares;C-23
55.90-6;Outros tipos de alojamento não especificados anteriormente;C-23
56.11-2;Restaurantes e outros estabelecimentos de serviços de alimentação e bebidas;C-23
56.12-1;Serviços ambulantes de alimentação;C-23
56.20-1;Serviços de catering, bufê e outros serviços de comida preparada;C-23
58.11-5;Edição de livros;C-8
58.12-3;Edição de jornais;C-8
58.13-1;Edição de revistas;C-8
58.19-1;Edição de cadastros, listas e outros produtos gráficos;C-8
58.21-2;Edição integrada à impressão de livros;C-8
58.22-1;Edição integrada à impressão de jornais;C-8
58.23-9;Edição integrada à impressão de revistas;C-8
58.29-8;Edição integrada à impressão de cadastros, listas e outros produtos gráficos;C-8
59.11-1;Atividades de produção cinematográfica, de vídeos e de programas de televisão;C-9
59.12-0;Atividades de pós-produção cinematográfica, de vídeos e de programas de televisão;C-9
59.13-8;Distribuição cinematográfica, de vídeo e de programas de televisão;C-9
59.14-6;Atividades de exibição cinematográfica;C-9
59.20-1;Atividades de gravação de som e de edição de música;C-9
60.10-1;Atividades de rádio;C-9
60.21-7;Atividades de televisão aberta;C-9
60.22-5;Programadoras e atividades relacionadas à televisão por assinatura;C-9
61.10-8;Telecomunicações por fio;C-25
61.20-5;Telecomunicações sem fio;C-25
61.30-2;Telecomunicações por satélite;C-25
61.41-8;Operadoras de televisão por assinatura por cabo;C-25
61.42-6;Operadoras de televisão por assinatura por microondas;C-25
61.43-4;Operadoras de televisão por assinatura por satélite;C-25
61.90-6;Outras atividades de telecomunicações;C-25
62.01-5;Desenvolvimento de programas de computador sob encomenda;C-35
62.02-3;Desenvolvimento e licenciamento de programas de computador customizáveis;C-35
62.03-1;Desenvolvimento e licenciamento de programas de computador nãocustomizáveis;C-35
62.04-0;Consultoria em tecnologia da informação;C-35
62.09-1;Suporte técnico, manutenção e outros serviços em tecnologia da informação;C-35
63.11-9;Tratamento de dados, provedores de serviços de aplicação e serviços de hospedagem na internet;C-35
63.19-4;Portais, provedores de conteúdo e outros serviços de informação na internet;C-35
63.91-7;Agências de notícias;C-8
63.99-2;Outras atividades de prestação de serviços de informação não especificadas anteriormente;C-35
64.10-7;Banco Central;C-28
64.21-2;Bancos comerciais;C-28
64.22-1;Bancos múltiplos, com carteira comercial;C-28
64.23-9;Caixas econômicas;C-28
64.24-7;Crédito cooperativo;C-28
64.31-0;Bancos múltiplos, sem carteira comercial;C-28
64.32-8;Bancos de investimento;C-28
64.33-6;Bancos de desenvolvimento;C-28
64.34-4;Agências de fomento;C-28
64.35-2;Crédito imobiliário;C-28
64.36-1;Sociedades de crédito, financiamento e investimento - financeiras;C-28
64.37-9;Sociedades de crédito ao microempreendedor;C-28
64.40-9;Arrendamento mercantil;C-28
64.50-6;Sociedades de capitalização;C-28
64.61-1;Holdings de instituições financeiras;C-28
64.62-0;Holdings de instituições não-financeiras;C-29
64.63-8;Outras sociedades de participação, exceto holdings;C-28
64.70-1;Fundos de investimento;C-28
64.91-3;Sociedades de fomento mercantil - factoring;C-28
64.92-1;Securitização de créditos;C-28
64.93-0;Administração de consórcios para aquisição de bens e direitos;C-28
64.99-9;Outras atividades de serviços financeiros não especificadas anteriormente;C-28
65.11-1;Seguros de vida;C-26
65.12-0;Seguros não-vida;C-26
65.20-1;Seguros-saúde;C-26
65.30-8;Resseguros;C-26
65.41-3;Previdência complementar fechada;C-26
65.42-1;Previdência complementar aberta;C-26
65.50-2;Planos de saúde;C-26
66.11-8;Administração de bolsas e mercados de balcão organizados;C-27
66.12-6;Atividades de intermediários em transações de títulos, valores mobiliários e mercadorias;C-27
66.13-4;Administração de cartões de crédito;C-28
66.19-3;Atividades auxiliares dos serviços financeiros não especificadas anteriormente;C-27
66.21-5;Avaliação de riscos e perdas;C-27
66.22-3;Corretores e agentes de seguros, de planos de previdência complementar e de saúde;C-27
66.29-1;Atividades auxiliares dos seguros, da previdência complementar e dos planos de saúde não especificadas anteriormente;C-27
66.30-4;Atividades de administração de fundos por contrato ou comissão;C-27
68.10-2;Atividades imobiliárias de imóveis próprios;C-29
68.21-8;Intermediação na compra, venda e aluguel de imóveis;C-29
68.22-6;Gestão e administração da propriedade imobiliária;C-29
69.11-7;Atividades jurídicas, exceto cartórios;C-29
69.12-5;Cartórios;C-29
69.20-6;Atividades de contabilidade, consultoria e auditoria contábil e tributária;C-29
70.10-7;Sedes de empresas e unidades administrativas locais;C-29
70.20-4;Atividades de consultoria em gestão empresarial;C-29
71.11-1;Serviços de arquitetura;C-35
71.12-0;Serviços de engenharia;C-35
71.19-7;Atividades técnicas relacionadas à arquitetura e engenharia;C-35
71.20-1;Testes e análises técnicas;C-32
72.10-0;Pesquisa e desenvolvimento experimental em ciências físicas e naturais;C-32
72.20-7;Pesquisa e desenvolvimento experimental em ciências sociais e humanas;C-32
73.11-4;Agências de publicidade;C-35
73.12-2;Agenciamento de espaços para publicidade, exceto em veículos de comunicação;C-35
73.19-0;Atividades de publicidade não especificadas anteriormente;C-35
73.20-3;Pesquisas de mercado e de opinião pública;C-29
74.10-2;Design e decoração de interiores;C-35
74.20-0;Atividades fotográficas e similares;C-9
74.90-1;Atividades profissionais, científicas e técnicas não especificadas anteriormente;C-35
75.00-1;Atividades veterinárias;C-34
77.11-0;Locação de automóveis sem condutor;C-35
77.19-5;Locação de meios de transporte, exceto automóveis, sem condutor;C-35
77.21-7;Aluguel de equipamentos recreativos e esportivos;C-29
77.22-5;Aluguel de fitas de vídeo, DVDs e similares;C-29
77.23-3;Aluguel de objetos do vestuário, jóias e acessórios;C-29
77.29-2;Aluguel de objetos pessoais e domésticos não especificados anteriormente;C-29
77.31-4;Aluguel de máquinas e equipamentos agrícolas sem operador;C-35
77.32-2;Aluguel de máquinas e equipamentos para construção sem operador;C-35
77.33-1;Aluguel de máquinas e equipamentos para escritório;C-35
77.39-0;Aluguel de máquinas e equipamentos não especificados anteriormente;C-35
77.40-3;Gestão de ativos intangíveis não-financeiros;C-28
78.10-8;Seleção e agenciamento de mão-de-obra;C-35
78.20-5;Locação de mão-de-obra temporária;C-35
78.30-2;Fornecimento e gestão de recursos humanos para terceiros;C-35
79.11-2;Agências de viagens;C-29
79.12-1;Operadores turísticos;C-29
79.90-2;Serviços de reservas e outros serviços de turismo não especificados anteriormente;C-29
80.11-1;Atividades de vigilância e segurança privada;C-30
80.12-9;Atividades de transporte de valores;C-30
80.20-0;Atividades de monitoramento de sistemas de segurança;C-30
80.30-7;Atividades de investigação particular;C-30
81.11-7;Serviços combinados para apoio a edifícios, exceto condomínios prediais;C-29
81.12-5;Condomínios prediais;C-35
81.21-4;Limpeza em prédios e em domicílios;C-30
81.22-2;Imunização e controle de pragas urbanas;C-30
81.29-0;Atividades de limpeza não especificadas anteriormente;C-30
81.30-3;Atividades paisagísticas;C-30
82.11-3;Serviços combinados de escritório e apoio administrativo;C-35
82.19-9;Fotocópias, preparação de documentos e outros serviços especializados de apoio administrativo;C-35
82.20-2;Atividades de teleatendimento;C-35
82.30-0;Atividades de organização de eventos, exceto culturais e esportivos;C-35
82.91-1;Atividades de cobrança e informações cadastrais;C-35
82.92-0;Envasamento e empacotamento sob contrato;C-35
82.99-7;Atividades de serviços prestados principalmente às empresas não especificadas anteriormente;C-35
84.11-6;Administração pública em geral;C-33
84.12-4;Regulação das atividades de saúde, educação, serviços culturais e outros serviços sociais;C-33
84.13-2;Regulação das atividades econômicas;C-33
84.21-3;Relações exteriores;C-33
84.22-1;Defesa;C-33
84.23-0;Justiça;C-33
84.24-8;Segurança e ordem pública;C-33
84.25-6;Defesa Civil;C-33
84.30-2;Seguridade social obrigatória;C-33
85.11-2;Educação infantil - creche;C-31
85.12-1;Educação infantil - pré-escola;C-31
85.13-9;Ensino fundamental;C-31
85.20-1;Ensino médio;C-31
85.31-7;Educação superior - graduação;C-31
85.32-5;Educação superior - graduação e pós-graduação;C-31
85.33-3;Educação superior - pós-graduação e extensão;C-31
85.41-4;Educação profissional de nível técnico;C-31
85.42-2;Educação profissional de nível tecnológico;C-31
85.50-3;Atividades de apoio à educação;C-29
85.91-1;Ensino de esportes;C-31
85.92-9;Ensino de arte e cultura;C-31
85.93-7;Ensino de idiomas;C-31
85.99-6;Atividades de ensino não especificadas anteriormente;C-31
86.10-1;Atividades de atendimento hospitalar;C-34
86.21-6;Serviços móveis de atendimento a urgências;C-34
86.22-4;Serviços de remoção de pacientes, exceto os serviços móveis de atendimento a urgências;C-34
86.30-5;Atividades de atenção ambulatorial executadas por médicos e odontólogos;C-34
86.40-2;Atividades de serviços de complementação diagnóstica e terapêutica;C-34
86.50-0;Atividades de profissionais da área de saúde, exceto médicos e odontólogos;C-34
86.60-7;Atividades de apoio à gestão de saúde;C-34
86.90-9;Atividades de atenção à saúde humana não especificadas anteriormente;C-34
87.11-5;Atividades de assistência a idosos, deficientes físicos, imunodeprimidos e convalescentes prestadas em residências coletivas e particulares;C-34
87.12-3;Atividades de fornecimento de infra-estrutura de apoio e assistência a paciente no domicílio;C-34
87.20-4;Atividades de assistência psicossocial e à saúde a portadores de distúrbios psíquicos, deficiência mental e dependência química;C-34
87.30-1;Atividades de assistência social prestadas em residências coletivas e particulares;C-34
88.00-6;Serviços de assistência social sem alojamento;C-23
90.01-9;Artes cênicas, espetáculos e atividades complementares;C-9
90.02-7;Criação artística;C-9
90.03-5;Gestão de espaços para artes cênicas, espetáculos e outras atividades artísticas;C-9
91.01-5;Atividades de bibliotecas e arquivos;C-31
91.02-3;Atividades de museus e de exploração, restauração artística e conservação de lugares e prédios históricos e atrações similares;C-31
91.03-1;Atividades de jardins botânicos, zoológicos, parques nacionais, reservas ecológicas e áreas de proteção ambiental;C-31
92.00-3;Atividades de exploração de jogos de azar e apostas;C-35
93.11-5;Gestão de instalações de esportes;C-31
93.12-3;Clubes sociais, esportivos e similares;C-31
93.13-1;Atividades de condicionamento físico;C-31
93.19-1;Atividades esportivas não especificadas anteriormente;C-31
93.21-2;Parques de diversão e parques temáticos;C-35
93.29-8;Atividades de recreação e lazer não especificadas anteriormente;C-35
94.11-1;Atividades de organizações associativas patronais e empresariais;C-29
94.12-0;Atividades de organizações associativas profissionais;C-29
94.20-1;Atividades de organizações sindicais;C-29
94.30-8;Atividades de associações de defesa de direitos sociais;C-29
94.91-0;Atividades de organizações religiosas;C-29
94.92-8;Atividades de organizações políticas;C-29
94.93-6;Atividades de organizações associativas ligadas à cultura e à arte;C-29
94.99-5;Atividades associativas não especificadas anteriormente;C-29
95.11-8;Reparação e manutenção de computadores e de equipamentos periféricos;C-14a
95.12-6;Reparação e manutenção de equipamentos de comunicação;C-14
95.21-5;Reparação e manutenção de equipamentos eletroeletrônicos de uso pessoal e doméstico;C-14
95.29-1;Reparação e manutenção de objetos e equipamentos pessoais e domésticos não especificados anteriormente;C-35
95.29-1;Reparação e manutenção de objetos e equipamentos pessoais e domésticos não especificados anteriormente;C-35
96.01-7;Lavanderias, tinturarias e toalheiros;C-30
96.02-5;Cabeleireiros e outras atividades de tratamento de beleza;C-35
96.03-3;Atividades funerárias e serviços relacionados;C-34
96.09-2;Atividades de serviços pessoais não especificadas anteriormente;C-35
97.00-5;Serviços domésticos;C-35
99.00-8;Organismos internacionais e outras instituições extraterritoriais;C-33
